Source,Date,Author,Comment
LiY-0vpqUW8,2021-05-14T09:22:04Z,منوعات الشاوية بنت باتنة, 😒
LiY-0vpqUW8,2021-05-14T09:19:51Z,Haya Haya,Une belle robe 
LiY-0vpqUW8,2021-05-14T09:15:14Z,تومي حسين, .. ❤
LiY-0vpqUW8,2021-05-14T09:09:31Z,AN anais,Ma belle
LiY-0vpqUW8,2021-05-14T08:49:56Z,Ãnïm Mïñ Yãs,hhh belle védio ma chérie 😍😍
v0k6oRqGQgE,2021-05-23T22:23:44Z,Kahina kiki, . . 
v0k6oRqGQgE,2021-05-23T21:45:08Z,هتلر,", , "
v0k6oRqGQgE,2021-05-23T20:11:24Z,salma Billal,😂😂😂😂😂😂 🤣🤣🤣🤣 
v0k6oRqGQgE,2021-05-23T00:04:59Z,Souma Omwalid,.
v0k6oRqGQgE,2021-05-22T19:47:43Z,Yazid Djari,", 💗💗💗💗💗💗💗💗💗💗"
v0k6oRqGQgE,2021-05-22T15:02:39Z,Djamel Dj,. 
v0k6oRqGQgE,2021-05-22T13:18:33Z,mimi bba, 😒😒😒
v0k6oRqGQgE,2021-05-21T17:39:52Z,Fadela Salman,Rabi yahdik inchalah
v0k6oRqGQgE,2021-05-21T17:11:30Z,Lynda Kermad,Tu et vraiment une malade numedia va te soigné
v0k6oRqGQgE,2021-05-21T14:01:30Z,ouiza moukah,Trop artificielle
v0k6oRqGQgE,2021-05-21T12:43:24Z,Douaki Nadia,Khlas b9at riyr jazt ta3 yahud tfohhhh 3li k
v0k6oRqGQgE,2021-05-21T07:40:16Z,جوري, 😣
v0k6oRqGQgE,2021-05-21T01:17:35Z,مارد المنوعات, ... .... ....
v0k6oRqGQgE,2021-05-21T01:00:18Z,Amel Rezzouk,She is just idiot ... Don't blame her
v0k6oRqGQgE,2021-05-20T21:36:59Z,Lydia Bela,Quelle débilité tbahdila
v0k6oRqGQgE,2021-05-20T19:45:57Z,أبو محمد قصي, 46 25 1m85 
v0k6oRqGQgE,2021-05-20T17:26:32Z,Nour el Houda, 😒 💔
v0k6oRqGQgE,2021-05-20T17:26:08Z,Adam Kajam,❤️❤️😘😘😘💪
v0k6oRqGQgE,2021-05-20T15:47:00Z,Yz Kz,3YAB MACHY FIHA HYA LES TAB3OU FIHA
v0k6oRqGQgE,2021-05-20T15:45:07Z,Oualid Hamdaoui, 😔😔😔🥺🥺👸😶😶
v0k6oRqGQgE,2021-05-20T13:37:31Z,rafika Aittafati, .. 
v0k6oRqGQgE,2021-05-20T12:55:37Z,Yakout imane, ❤️❤️❤️❤️
v0k6oRqGQgE,2021-05-20T11:57:34Z,créations HOURiYA, 🤣🤣🤣🤣
v0k6oRqGQgE,2021-05-20T02:26:24Z,Amine ne, . . .
v0k6oRqGQgE,2021-05-20T00:50:19Z,Yassine Yacine, . 
v0k6oRqGQgE,2021-05-20T00:28:32Z,Hanane حنونة, 😅😅
v0k6oRqGQgE,2021-05-19T23:26:07Z,yadadend dahmane,Zéro zéro zéro zéro zéro
v0k6oRqGQgE,2021-05-19T23:08:38Z,Ibrahim Bouazza, a poile
v0k6oRqGQgE,2021-05-19T22:57:12Z,Gislaine Sidamar,Je dépose plainte à GoogleOn ne supporte plus cette gamine
v0k6oRqGQgE,2021-05-19T22:22:45Z,Skimi Hocine, 🐸
v0k6oRqGQgE,2021-05-19T21:03:03Z,belahouel aissa, 👒👒👒
v0k6oRqGQgE,2021-05-19T19:22:43Z,Nad Lam,Magnifique😍
v0k6oRqGQgE,2021-05-19T17:13:27Z,slash slash,🤮
v0k6oRqGQgE,2021-05-19T15:25:21Z,Yidir Hamtouche,Numidia anezwedj ?😍
v0k6oRqGQgE,2021-05-19T14:43:18Z,Souad BenHabyles,Wallah c pas de la jalousie mais vraiment ton cas relève de la psychiatrie
v0k6oRqGQgE,2021-05-19T14:35:21Z,Myriam Myro, 😆😆😆
v0k6oRqGQgE,2021-05-19T14:27:07Z,Cherin Morad, ...........!!!!!!!!!!
v0k6oRqGQgE,2021-05-19T14:03:10Z,Nešśrìñē Saãt, 😂😂
v0k6oRqGQgE,2021-05-19T13:59:00Z,Nour Med, 🥴
v0k6oRqGQgE,2021-05-19T10:59:47Z,Ahmed Benghedadra,Vous n'êtes pas belle
v0k6oRqGQgE,2021-05-19T07:21:44Z,Benchouche Ghania, .. 
v0k6oRqGQgE,2021-05-19T06:56:22Z,Safah skwadat,Raki re t3ari
v0k6oRqGQgE,2021-05-18T22:22:02Z,chahira belhadj ziane, 😂😂
v0k6oRqGQgE,2021-05-18T22:04:00Z,الناكح الدولي, 🌊🌊⛱️⛱️⛱️⛱️
v0k6oRqGQgE,2021-05-18T21:03:35Z,Chamloul Manal, . . 😅😅😅😅😅😅
v0k6oRqGQgE,2021-05-18T18:56:11Z,Houhech Chaima, 😵😵
v0k6oRqGQgE,2021-05-18T16:50:37Z,دودو دودو,Waaaaaw toooop
v0k6oRqGQgE,2021-05-18T15:39:11Z,جزائرية فلسطينية 🇩🇿🇰🇼, 💚
v0k6oRqGQgE,2021-05-18T08:03:25Z,Ana vlog Dz, 🇩🇿 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸
v0k6oRqGQgE,2021-05-18T06:45:55Z,lidia sili,Lah yahdik
v0k6oRqGQgE,2021-05-18T01:03:28Z,adlane med,Kharya w dayer biha e dabane
v0k6oRqGQgE,2021-05-18T00:22:30Z,اولادي سر سعادتي, 😂😂😂😂😂 
v0k6oRqGQgE,2021-05-17T23:16:49Z,najo hamid, 🇵🇸 
v0k6oRqGQgE,2021-05-17T21:40:31Z,ben sara,"Jaybtha ghir chetih en plus La chanson 9edima wa chateha hadi darouha baaaaakri,hada wi fa9tzlha"
v0k6oRqGQgE,2021-05-17T19:13:28Z,Djamy La,Wow c top je kiffe♥️🌹
v0k6oRqGQgE,2021-05-17T18:06:11Z,Anyta Nani, 😂😂😁😁
v0k6oRqGQgE,2021-05-17T16:06:55Z,Sensei العربي, ..... ... 
v0k6oRqGQgE,2021-05-17T14:41:47Z,rosa risa maya, 60 
v0k6oRqGQgE,2021-05-17T13:32:47Z,negusse berhane,Sweet
v0k6oRqGQgE,2021-05-17T13:31:44Z,Fadila Benssalah, .
v0k6oRqGQgE,2021-05-17T12:55:40Z,Djawed Redha, .
v0k6oRqGQgE,2021-05-17T12:47:28Z,Mohamed 66,J'ai entendu que ton marie ta exiger d'arrêter la télévision malheureusement il a oublié ton tbahlile
v0k6oRqGQgE,2021-05-17T12:35:20Z,maya mimi, !!!
v0k6oRqGQgE,2021-05-17T11:53:06Z,Nora Aitkaci,Tú est adorable 🇩🇿 ma belle
v0k6oRqGQgE,2021-05-17T10:18:34Z,AB ACA, 😡😡😷🤫🤫🤔🤔🤫😷😡😡😡😷
v0k6oRqGQgE,2021-05-16T23:45:29Z,SI RIИA,Savage love bts😍Armiiies💖💌
v0k6oRqGQgE,2021-05-16T22:28:35Z,mouradia Alger,C'est vrai qu'elles est douée cette fille mais ces parent lazam ydiroulha des limites quand même
v0k6oRqGQgE,2021-05-16T20:27:59Z,Maria Blj,Raki ghir zayda fiha chohra jahlatak w nasatak nti chkoun w nsiti aslak kharoub bladi tfou
v0k6oRqGQgE,2021-05-16T20:02:44Z,William Levy,Elle se croit ou .
v0k6oRqGQgE,2021-05-16T18:28:53Z,Razika Khelaf,Elle est douée 👌👌
v0k6oRqGQgE,2021-05-16T16:43:55Z,mimi nana, 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
v0k6oRqGQgE,2021-05-16T15:50:41Z,Mima Taqvaylit, !
v0k6oRqGQgE,2021-05-16T15:21:54Z,god of anime,Adorable
v0k6oRqGQgE,2021-05-16T14:42:44Z,Samir L 'algeriano, 🤔
v0k6oRqGQgE,2021-05-16T12:48:14Z,حلوتهن🌸❤️, 😂😅
v0k6oRqGQgE,2021-05-16T12:42:08Z,trois filles, ! 😢
v0k6oRqGQgE,2021-05-16T12:27:04Z,Mounia Mouny, 👍
v0k6oRqGQgE,2021-05-16T12:08:07Z,جزائرية حرة, 😨😅
v0k6oRqGQgE,2021-05-16T10:10:41Z,Abdelkader Sadouki, 🤗😃♥️👏👏
v0k6oRqGQgE,2021-05-16T09:23:17Z,Ag Gpps, . 
v0k6oRqGQgE,2021-05-16T08:52:26Z,Animar Mira Cheguevara,Tafha tougtel rabi yechfiha wi3afiha el hamdoulillah 3ala kouli hal
v0k6oRqGQgE,2021-05-16T08:30:56Z,Nadouch Nada, ... 
v0k6oRqGQgE,2021-05-15T23:12:43Z,Amirouche Mebarki,pour moi franchement tu est nulle tu est bête je voit comment ls gents t'aime wlh wlh wlh ma ranch ga3 mwalma l la télé w tsebi fenas fayha w khamja rohi rebi rohek machi techathi tfouuu😝
v0k6oRqGQgE,2021-05-15T20:42:24Z,Rima Dilor,.. .......
v0k6oRqGQgE,2021-05-15T20:24:21Z,Kamel Madani,Vous vous croyez en europe ou quoi? Vous donnez une image de L'Algerie qui est tout à fait fausse.
v0k6oRqGQgE,2021-05-15T20:14:48Z,fahima Ben abdellah,toujours top.n'écoute pas les autres. Tu es trooop belle😘😘😘😘😘😘😘😘
v0k6oRqGQgE,2021-05-15T19:43:34Z,مريم دشيرة, . .
v0k6oRqGQgE,2021-05-15T19:35:01Z,7obi Dz, 😉 ❤
v0k6oRqGQgE,2021-05-15T19:27:28Z,Samy Samo,Be yourself not European
v0k6oRqGQgE,2021-05-15T19:18:23Z,ام اسلام Wonderful girl, 😒😒😒
v0k6oRqGQgE,2021-05-15T19:06:50Z,Nina Rem,🤮
v0k6oRqGQgE,2021-05-15T17:21:39Z,GENIE TEC,3 
v0k6oRqGQgE,2021-05-15T17:13:32Z,kamo lina, .
v0k6oRqGQgE,2021-05-15T16:59:42Z,Ess Setifienne, .. .* 
v0k6oRqGQgE,2021-05-15T16:50:14Z,Malika Terhanima,Tu devrais changer de comportement tu fais trop de manière
v0k6oRqGQgE,2021-05-15T16:22:09Z,Ka Dj,Si comportement mérite pa la télé parle km une gamine mes bb mes bb mes bb peut-être vrai gamine
v0k6oRqGQgE,2021-05-15T16:21:21Z,Ka Dj,Oui elle fait sa pour l'argent
v0k6oRqGQgE,2021-05-15T16:20:27Z,JOJO JOJO, t'piki 2000 
v0k6oRqGQgE,2021-05-15T15:47:36Z,Nassima Hadjel,Vous êtes magnifique
v0k6oRqGQgE,2021-05-15T15:22:35Z,Liy Hbou,Pas à ce point comme même🤔
v0k6oRqGQgE,2021-05-15T14:43:13Z,Nadia Dm, artificielle malheureusement
v0k6oRqGQgE,2021-05-15T14:29:47Z,نور الهدى الجزائرية, 🙀😱 😭
v0k6oRqGQgE,2021-05-15T14:15:15Z,Popo Popo, .... 
v0k6oRqGQgE,2021-05-15T14:15:10Z,Mimi Amina, !!!
v0k6oRqGQgE,2021-05-15T14:14:51Z,Hakima Abdi,Dit moi ton père ils acceptent se que tu fait .avec toi même cet mauvais
v0k6oRqGQgE,2021-05-15T14:03:28Z,Benz Benz, ! 
v0k6oRqGQgE,2021-05-15T13:51:50Z,Nourhane Benz, . 
v0k6oRqGQgE,2021-05-15T13:42:31Z,faiza ibr,il3ani echaytane wa ihtarimi nefssak
v0k6oRqGQgE,2021-05-15T13:25:53Z,سالمات عابدات, ...
v0k6oRqGQgE,2021-05-15T13:06:11Z,Yamina Chellouai,Marie la folle
v0k6oRqGQgE,2021-05-15T12:36:29Z,Saida Saida, .🥰🥰🥰
v0k6oRqGQgE,2021-05-15T12:32:15Z,Sarah Louna, ........... 
v0k6oRqGQgE,2021-05-15T12:27:08Z,Mohamed Benzekka, .....
v0k6oRqGQgE,2021-05-15T11:53:08Z,bvb usmh,Vis ta vie profites de tes belles années ' ingnores les personnes frustrés ' négatifs qui restent toujours pessimiste
v0k6oRqGQgE,2021-05-15T11:48:35Z,Yasmine Arar, .... .... .... # 
v0k6oRqGQgE,2021-05-15T11:45:18Z,Park Emy, bts 
v0k6oRqGQgE,2021-05-15T11:33:38Z,h h, ................. 
v0k6oRqGQgE,2021-05-15T11:28:36Z,la vi est belle, ...😷😷😷😷😷😷😷😷😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢
v0k6oRqGQgE,2021-05-15T11:28:24Z,Shayma Menina, 🐸
v0k6oRqGQgE,2021-05-15T11:26:24Z,Nadia Tebaili, ..... .... 
v0k6oRqGQgE,2021-05-15T11:10:19Z,ya rab ya rab,Ya khah anes hablat.nchllh atoubi akhratha mout.alotf ya rabi.ya rabi nasalouka hosn alkhatima w atabet
v0k6oRqGQgE,2021-05-15T10:53:41Z,Nadou Benamrane,Belle 🥰🥰🥰
v0k6oRqGQgE,2021-05-15T10:53:21Z,Nadou Benamrane,Adorable 😍😍😍
v0k6oRqGQgE,2021-05-15T10:48:40Z,Hureim Ist,Magnifique 🤩 khmous
v0k6oRqGQgE,2021-05-15T10:40:52Z,Nacéra Mebarkia,Wellah elle devrait voir un psychologue ou psychanalyste Rabi yechefiha
v0k6oRqGQgE,2021-05-15T10:20:22Z,Farida Nina, 30 
v0k6oRqGQgE,2021-05-15T10:15:35Z,Ka Dj,Une gamine tu nou fait rire grandi un peu tu mérite pa la télé
v0k6oRqGQgE,2021-05-15T10:14:03Z,bessis a, ... ... ...
v0k6oRqGQgE,2021-05-15T10:04:11Z,Dounia Amari, .
v0k6oRqGQgE,2021-05-15T09:57:57Z,SOLO SOLO, 🤔🧐
v0k6oRqGQgE,2021-05-15T09:53:25Z,Faiza Taibi,la hawla wala kouwata illa bi ellah elali eladim yakhi Jens yakhi klebtou ya latif. n'importe quoi
v0k6oRqGQgE,2021-05-15T09:44:55Z,Meriem Hasna,Hadi je pense pas une arabe kachfa rouha bezaf Allah yestour
_jU0ktOJa4A,2021-05-24T01:46:48Z,rãy ãn,Nti ziro kharmanak👹✡☠👿
_jU0ktOJa4A,2021-05-23T17:28:35Z,Krim Ka, ❤❤👏👏👏👏
_jU0ktOJa4A,2021-05-22T20:26:07Z,Hawa حواء, 💕 
_jU0ktOJa4A,2021-05-22T12:31:56Z,Algeria Berber,bloque les commentaires tu va être tranquille ❤❤❤❤
_jU0ktOJa4A,2021-05-22T12:30:56Z,Algeria Berber,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ Bravo Numidia ❤❤❤❤❤❤
_jU0ktOJa4A,2021-05-21T22:50:54Z,Saoudi55 130555,enti walou
_jU0ktOJa4A,2021-05-21T06:30:07Z,Kamel Zebairi,Bahloula jayha ah ya denya ah
_jU0ktOJa4A,2021-05-21T01:05:11Z,Sam Pista,kem nathchevla taddarth leq7ab hacha li mayestahelch Madyarew ugudu lexrif chwi kan snaghkem
_jU0ktOJa4A,2021-05-19T17:35:06Z,Omar Tabane, ... 🤔🤔🤔🤔🤔🤔
_jU0ktOJa4A,2021-05-16T20:05:17Z,البريكي, ...
_jU0ktOJa4A,2021-05-14T19:45:52Z,محمد محمد, ..
_jU0ktOJa4A,2021-05-14T17:31:28Z,Þã Øųß,hhhh
_jU0ktOJa4A,2021-05-14T11:50:22Z,Slimane Amine, ...
_jU0ktOJa4A,2021-05-14T00:58:16Z,Djamel Belhadj,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
_jU0ktOJa4A,2021-05-13T22:46:09Z,Djamila Melabe, .... 
_jU0ktOJa4A,2021-05-13T02:36:41Z,Eden Park,😊😊😊😊😊 
_jU0ktOJa4A,2021-05-12T12:11:43Z,Papo Papi, ...... ....
_jU0ktOJa4A,2021-05-11T18:06:01Z,FARIDA OUZIANE, 😤
_jU0ktOJa4A,2021-05-11T12:21:50Z,Idriss Moulay, 😂😂
_jU0ktOJa4A,2021-05-11T12:06:10Z,khai Ro, 😂😂
_jU0ktOJa4A,2021-05-11T06:21:09Z,Kamel Ghazli, .
_jU0ktOJa4A,2021-05-11T03:27:31Z,Amar Amari,. . . 
_jU0ktOJa4A,2021-05-10T16:48:23Z,Nadjet AZZOUZ,🤮🤮🤮 .
_jU0ktOJa4A,2021-05-10T13:31:47Z,black girl officiel, 😂💔💗💓
_jU0ktOJa4A,2021-05-09T17:22:44Z,A A, . 
_jU0ktOJa4A,2021-05-08T00:15:16Z,ghano dz, ....... 
_jU0ktOJa4A,2021-05-07T18:51:28Z,Light Najla, .. 
_jU0ktOJa4A,2021-05-07T07:59:45Z,Karim Karîm, 🤦🏻‍♂️😂🤣🤣
_jU0ktOJa4A,2021-05-06T23:40:46Z,Fares Tounsi, . 
_jU0ktOJa4A,2021-05-06T03:13:42Z,Souf Son, 🤬🤬
_jU0ktOJa4A,2021-05-05T17:53:44Z,Bob Bibou,😂😂😂😂😂😂😂😂😂😂😂😂😂 
_jU0ktOJa4A,2021-05-05T07:01:04Z,Krimbo Beng, 🥰 ❤️
_jU0ktOJa4A,2021-05-03T21:40:23Z,mihoubi sidali, . n import quoi wlh
_jU0ktOJa4A,2021-05-03T01:15:50Z,Anfel Assia, 😏 
_jU0ktOJa4A,2021-05-02T15:29:14Z,Mehdi Best, 🏳️‍🌈🏳️‍🌈🏳️‍🌈
_jU0ktOJa4A,2021-05-01T18:20:23Z,algérien à Paris," :"" "" "
_jU0ktOJa4A,2021-05-01T15:53:16Z,Rachid Bessaoudi, . 
_jU0ktOJa4A,2021-05-01T07:05:21Z,Elaid bekuoassa bekuoassa, ..
_jU0ktOJa4A,2021-05-01T01:40:46Z,Mohamed Gorine,🤮🤮🤮
_jU0ktOJa4A,2021-04-30T23:35:25Z,Abbas Ben mohad, 😒😒😒😒
_jU0ktOJa4A,2021-04-30T18:16:29Z,Čörvãldé, !! 
_jU0ktOJa4A,2021-04-30T18:08:04Z,Logain Logain, 😨😨😨😱
_jU0ktOJa4A,2021-04-30T00:19:22Z,Dadou Jojou, 🐸
_jU0ktOJa4A,2021-04-29T14:11:59Z,Mioou Lynda,Je suis avec toi toujours noumidia c'est la jalousie qui parle continuer comme ça Bravo et bravo tu t'en fous
_jU0ktOJa4A,2021-04-29T13:00:34Z,Nasri Zohir, tv
_jU0ktOJa4A,2021-04-29T08:16:45Z,Dgs Ghdh,Tu une grand merde
_jU0ktOJa4A,2021-04-29T00:37:28Z,Iyed Affak, . 
_jU0ktOJa4A,2021-04-29T00:20:25Z,Azzeddine Zizou,A rouh asfkaaaath
_jU0ktOJa4A,2021-04-28T06:46:26Z,radia, ??? 
_jU0ktOJa4A,2021-04-26T21:19:10Z,Mohamed Abdoun, promotion canapé 
_jU0ktOJa4A,2021-04-26T14:00:44Z,salim djenidi, 👎👎👎
_jU0ktOJa4A,2021-04-26T11:53:10Z,Zarfaoui Zarfaoui,. . . . . . . .
_jU0ktOJa4A,2021-04-26T03:40:48Z,Med Fouzy,... ... .. 👌
_jU0ktOJa4A,2021-04-26T00:28:56Z,Samir Khiar,Na3l din nbavam atha9jount
_jU0ktOJa4A,2021-04-25T21:32:24Z,Yaya Bra, 👽👽👽 .......
_jU0ktOJa4A,2021-04-24T20:55:04Z,kimi hemi,..... 
_jU0ktOJa4A,2021-04-24T17:09:23Z,Djellal Djawad, . . . 
_jU0ktOJa4A,2021-04-24T16:27:33Z,Maram Lilya,Niveau bas 3ndk lkhra mchi mawhiba li 3ndk khrya mtchrfich l9bayl bhdk l3ra
_jU0ktOJa4A,2021-04-23T07:32:46Z,نورو عيسو, ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍 😍😍😍😍😍😍😍😍😍😍😍❤️❤️❤️❤️❤️❤️❤️❤️❤️😘😘😘😘😘😘😘😘😘😘
_jU0ktOJa4A,2021-04-22T03:23:54Z,Adel Lek, .... 
_jU0ktOJa4A,2021-04-20T23:55:23Z,Siradje Ndj, 🤮🤮🤮🤮🤮🤮🤮 
_jU0ktOJa4A,2021-04-20T23:54:37Z,alilo ali, .... 
_jU0ktOJa4A,2021-04-20T06:27:42Z,Aimen liou vo sinh, 😉
_jU0ktOJa4A,2021-04-20T00:57:04Z,ناس ادرار, . 
_jU0ktOJa4A,2021-04-18T00:51:14Z,Chafik Djadir,3andek teka7bine mawhiba
_jU0ktOJa4A,2021-04-14T22:13:26Z,Aicha Chalghef, 😍😍😍😍
_jU0ktOJa4A,2021-04-13T17:38:29Z,Farid Matel, ❤❤
_jU0ktOJa4A,2021-04-13T11:11:07Z,Alaidi Bouhaddad, . .
_jU0ktOJa4A,2021-04-11T17:57:49Z,شاهين نورالدين,M3amra khra fik riha khra 9adim dayar bih daban
_jU0ktOJa4A,2021-04-08T17:41:02Z,Dadi Dadi,.......
_jU0ktOJa4A,2021-04-08T17:23:32Z,way, 😫😫😫😫
_jU0ktOJa4A,2021-04-08T15:27:30Z,Ilyas Ilyas,Mentalité gamine assez petite ya bahloula n'importe quoi niveau bas
_jU0ktOJa4A,2021-04-07T21:33:20Z,_الشاب سيفو cheb sifou Øfficiel, .
_jU0ktOJa4A,2021-04-07T15:20:08Z,ايناس ايناس,............................................. ........ ........................ ...............
_jU0ktOJa4A,2021-04-06T22:29:43Z,Zeghir Fathoum,Tu es fausse fille stop Moi et moi vous êtes qui ? Vous êtes loin d'êtres une artiste Mares de bla bla dyalek arretez ...svp
_jU0ktOJa4A,2021-04-06T19:24:48Z,ben youcef lattafi,Raki dayra lrohek 9ima kbira rebi m3ak f elhaja elmkiha machi techthi m3rjal fi tili
_jU0ktOJa4A,2021-04-05T14:42:50Z,Ayoub 138, 💩💩💩💩💩💩
_jU0ktOJa4A,2021-04-05T09:43:16Z,salim,3taya kima nti
_jU0ktOJa4A,2021-04-04T23:59:46Z,Maria mariam, ! 
_jU0ktOJa4A,2021-04-03T21:15:58Z,Jon Moys,Nomidya waririly tramtak
_jU0ktOJa4A,2021-04-02T19:06:31Z,Nour el Houda,0:30 
_jU0ktOJa4A,2021-04-01T00:01:06Z,Anissa Krim, : . . . .... 
_jU0ktOJa4A,2021-03-31T12:02:01Z,Lolo Lala, 👏👏👏
_jU0ktOJa4A,2021-03-29T22:20:13Z,Ines Midou, ☹️😞😓😱😫😩
_jU0ktOJa4A,2021-03-29T21:37:08Z,Fariha Tv, . ❤❤❤
_jU0ktOJa4A,2021-03-28T23:46:30Z,Chrif Bahloul, . . 
_jU0ktOJa4A,2021-03-28T13:33:44Z,c c, ..... .
_jU0ktOJa4A,2021-03-27T12:48:32Z,Sala Box,Rehi khamjaaaa
_jU0ktOJa4A,2021-03-26T14:37:57Z,japonia mhbola, .... 
_jU0ktOJa4A,2021-03-26T13:37:20Z,RIDA SAYAFI," "" "" . ."
_jU0ktOJa4A,2021-03-24T21:48:37Z,Saif Annaba23,..
_jU0ktOJa4A,2021-03-23T12:09:54Z,Saidi Lembarek, 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮
_jU0ktOJa4A,2021-03-22T20:11:04Z,Assia oumessad, 😘😘😘😘😘😘😚😚😚
_jU0ktOJa4A,2021-03-21T09:20:18Z,Mario boush,C'est la jalousie .je t'adore
_jU0ktOJa4A,2021-03-21T08:56:42Z,Benyagoub Lahcene,Putin pauvre l'Algérie allah yahdik
_jU0ktOJa4A,2021-03-18T16:06:14Z,Kindly Wqq, . 
_jU0ktOJa4A,2021-03-18T08:14:08Z,juba djennad,Même sur Insta il y'a des TICS
_jU0ktOJa4A,2021-03-17T17:38:07Z,Aya Abdelli, . ( . . 💝💝💝)
_jU0ktOJa4A,2021-03-15T19:04:48Z,Omar Djoubani,Welli le blada
_jU0ktOJa4A,2021-03-15T19:04:33Z,Omar Djoubani,T'bahdli
_jU0ktOJa4A,2021-03-15T13:15:52Z,pablox pablox, 😛😛
_jU0ktOJa4A,2021-03-15T12:06:35Z,Jiji Jaja, = + 
_jU0ktOJa4A,2021-03-14T21:12:56Z,Achour Hemdad,Macha alah diri wzidi rani m3ak ouacif khmous falam
_jU0ktOJa4A,2021-03-14T21:11:15Z,Achour Hemdad,Azl nounou
_jU0ktOJa4A,2021-03-14T20:31:07Z,Bencherif Mekia, : () 😍😘😻💔💋
_jU0ktOJa4A,2021-03-14T14:08:47Z,Lounes Matoub,Wallah rir tghidini rabi idjiblak chfa inchallah
_jU0ktOJa4A,2021-03-13T00:08:03Z,Walid Ran,Hhhhhhhhhhh
_jU0ktOJa4A,2021-03-10T17:35:22Z,bouda محمدSwiss, 😘😘😘😍😍😘😚😚😚😚😙😙😙 
_jU0ktOJa4A,2021-03-07T14:02:00Z,amrous imen," , , . ."
_jU0ktOJa4A,2021-03-07T12:37:11Z,Mahdi Djamaa,Hhhhhhhh jayha
_jU0ktOJa4A,2021-02-27T09:11:09Z,Ma Ssi, 😔
_jU0ktOJa4A,2021-02-25T14:16:47Z,Oussama Lacolomb, . 😂😂😂😂
_jU0ktOJa4A,2021-02-19T06:13:52Z,Salah Bob,https://youtu.be/QjtneXLD1EM
_jU0ktOJa4A,2021-02-17T22:44:10Z,Army & Blink, 😎😬 
_jU0ktOJa4A,2021-02-17T12:31:50Z,HAKIM BOBA, x 
_jU0ktOJa4A,2021-02-17T07:13:56Z,Trifi Raouf, 😍😍😍😍
_jU0ktOJa4A,2021-02-14T14:17:09Z,Lionardo Donatelo,👣😝
_jU0ktOJa4A,2021-02-13T15:15:51Z,Sabrina Singer,Je m'adresse a tous les personnes li ydirou de mauvais commentaire l numidia vous êtes des jaloux les story 😤😤😤
_jU0ktOJa4A,2021-02-13T11:17:00Z,Chafia Guezzane, . 
_jU0ktOJa4A,2021-02-12T16:10:15Z,الصقر الجزائري, .. ... 
_jU0ktOJa4A,2021-02-10T22:40:22Z,Chikh Benmalek,Mosetacha
_jU0ktOJa4A,2021-02-10T18:11:55Z,Wiko Phone,......
_jU0ktOJa4A,2021-02-10T09:57:52Z,Dja Ber, ...
_jU0ktOJa4A,2021-02-09T18:40:28Z,Mohammed ibn ali,💩💩💩💩💩💩💩💩💩💩💩
_jU0ktOJa4A,2021-02-07T13:00:38Z,Faysal Hanani,. . .
_jU0ktOJa4A,2021-02-07T12:21:36Z,AmìNe L' introuvable,Nti ytb3ok ghir les assoiffés wch ml art 3ndk
_jU0ktOJa4A,2021-02-07T07:35:34Z,Belfødil Tayeb, 😅😅😅😅
_jU0ktOJa4A,2021-02-04T22:49:57Z,åbđøű ķèśśøùŕì,Cest pas vrai
_jU0ktOJa4A,2021-02-04T06:31:13Z,AN IS,ELLE A VRAIMENT RAISON ELLE EST DOUéE
_jU0ktOJa4A,2021-01-31T00:00:08Z,Ark.Discovery. Dz, .... 
_jU0ktOJa4A,2021-01-30T22:49:11Z,Hassan Marahi, .
_jU0ktOJa4A,2021-01-28T20:49:12Z,yasser,0:43 
_jU0ktOJa4A,2021-01-28T18:54:21Z,Zahra Zizou, 🤲🤲🤲🤲🤲
_jU0ktOJa4A,2021-01-24T22:35:05Z,Radia. BOUYARBOU,D'après les commentaires tu n'as aucun bébé d'amour c'est juste dans ton imagination
_jU0ktOJa4A,2021-01-24T18:36:03Z,Zineb zen,Wlh ghir tghidi je te conseil trohi tufi kach tbib Shih idawik mais vraiment c est incroyable de voir des gens comme toi sur terre Rabi idjib lek chfa tu me fais de la peine pauvre idiote
_jU0ktOJa4A,2021-01-24T07:08:35Z,Ziad Ghabouba,Lokn ghir ja rap dz Dyr l bez kima drtih ntiDmg
_jU0ktOJa4A,2021-01-22T15:14:52Z,Hassen Said,🤮🤮🤮🤮🤮🤮🤮
_jU0ktOJa4A,2021-01-21T15:11:34Z,mimicho Hermoso, 🙂 
_jU0ktOJa4A,2021-01-17T15:03:53Z,hello salut, 😂😂😂😂 . 
